CustomerId,Geography,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditLevel
15715003,Spain,2,80816.45,1,1,1,20018.79,0,6
15636592,France,0,181821.96,2,0,1,36923.67,1,6
15582892,France,2,99786.07,1,1,1,32683.88,1,5
15652180,France,2,0.0,2,1,1,132029.95,0,5
15656522,Spain,10,158537.42,1,1,0,166850.57,0,5
15746341,France,8,0.0,2,1,1,42495.81,0,6
15780779,Spain,4,0.0,2,1,0,114093.73,0,5
15702669,Germany,2,117028.6,2,0,1,144680.18,0,7
15679048,Germany,2,124227.14,1,1,1,111184.67,0,5
15705281,Spain,9,0.0,1,1,0,78744.39,0,9
15658969,France,7,0.0,3,1,0,38409.79,1,7
15777896,Germany,2,83415.04,1,0,1,74917.64,0,10
15793247,France,5,0.0,2,1,1,91711.66,0,4
15771742,Germany,9,115442.19,2,1,0,128481.5,1,5
15627876,Spain,9,116393.59,1,1,0,63051.32,1,8
15613471,Germany,2,90547.48,2,1,1,18800.13,0,5
15621409,France,4,127845.83,1,1,0,66469.2,0,4
15662500,Spain,9,0.0,2,1,0,10604.48,0,9
15737814,France,2,127087.06,1,1,0,102402.91,1,6
15792329,Germany,5,107106.33,2,1,0,172063.09,0,4
15574369,Spain,5,167259.44,1,1,1,22357.25,0,2
15573798,France,6,83947.12,2,1,0,81999.53,0,3
15636478,France,7,136658.61,1,1,1,148689.13,0,6
15800083,France,8,24043.45,1,0,1,169781.45,1,5
15672145,France,7,121551.58,2,1,1,70179.0,0,4
15631912,France,8,136291.71,1,1,0,54113.38,0,10
15602551,Spain,9,0.0,2,1,0,68873.8,0,7
15614635,France,2,151457.88,1,0,1,40893.61,0,5
15659064,Spain,8,0.0,2,1,1,149418.41,0,9
15585777,France,3,130588.82,1,1,1,154997.64,0,7
15601589,France,8,0.0,2,0,1,95463.29,0,7
15780142,France,2,100013.51,1,1,0,24275.32,0,6
15606267,France,4,98640.74,1,1,1,110457.99,0,6
15660101,France,9,157120.86,2,1,0,141300.53,0,9
15626147,France,8,144976.5,1,0,0,175836.03,1,6
15629187,France,8,85982.07,1,1,0,9238.35,0,4
15572291,France,6,132308.22,1,0,0,117122.5,0,10
15677105,Germany,4,105214.58,1,1,0,108699.59,1,7
15741865,France,9,153166.17,1,1,1,93261.69,0,9
15711287,Spain,5,128415.45,1,1,0,142626.49,0,7
15779182,Spain,8,182364.53,1,0,0,139266.48,1,9
15770474,France,1,0.0,3,0,1,70221.13,1,7
15621031,Spain,8,0.0,2,1,0,63297.7,0,8
15574830,Germany,2,128137.42,2,1,0,147635.33,1,6
15646351,Spain,7,0.0,2,1,0,28823.04,0,3
15594917,France,1,63095.01,1,1,1,40645.81,0,7
15766765,Germany,7,60263.23,1,1,0,170835.32,0,7
15584037,Germany,5,106913.43,1,1,0,25881.0,1,8
15683168,France,6,0.0,1,0,1,175025.27,0,5
15663478,France,6,93694.42,1,1,1,79919.13,0,8
15575024,France,3,0.0,2,1,1,143954.99,0,4
15596575,Germany,5,113193.51,2,1,1,52166.25,0,6
15616525,Spain,4,141356.47,1,0,0,137985.69,0,8
15603319,France,2,151352.74,1,0,0,197145.89,0,7
15791452,France,1,0.0,2,1,0,153129.22,0,7
15812470,France,5,0.0,2,0,1,29132.43,0,8
15768495,France,8,110923.15,2,1,1,161845.81,1,7
15750258,France,2,155663.31,1,1,0,97658.66,0,7
15744913,Spain,10,109632.85,1,1,1,16149.13,0,9
15605965,France,9,0.0,2,1,1,34338.04,0,6
15605327,France,2,0.0,2,1,1,114190.3,0,6
15781530,France,8,0.0,2,1,1,155782.89,0,7
15698528,Spain,3,0.0,1,1,1,130086.47,1,5
15587210,Germany,10,113581.98,1,1,0,1985.41,0,5
15694628,Germany,4,157731.6,2,1,0,162820.6,0,7
15671610,France,7,0.0,1,1,1,13177.4,0,8
15664808,Spain,3,0.0,3,0,0,98897.32,0,9
15755638,France,5,168069.73,1,1,1,146992.24,1,7
15586135,Spain,4,0.0,1,1,1,136197.65,0,4
15578761,Spain,6,129634.25,2,1,1,177683.02,1,3
15812918,France,6,62339.81,2,0,0,53874.67,0,2
15767729,Spain,5,182876.88,2,1,1,42537.59,1,6
15595874,Spain,6,0.0,2,1,0,176692.87,0,7
15569079,Germany,6,126066.26,1,1,0,64345.61,1,6
15729083,France,2,154525.7,1,0,1,27468.72,0,7
15621687,France,0,0.0,2,1,0,43169.15,0,9
15614049,France,8,0.0,2,1,1,139161.64,0,7
15786308,Spain,9,0.0,2,0,0,176576.62,0,8
15713673,France,1,137853.0,1,0,1,90273.85,0,4
15798605,Germany,1,57422.62,1,1,1,79189.4,0,7
15586523,Germany,7,106230.92,1,1,1,69903.93,1,8
15806771,France,0,3768.69,2,1,0,177065.24,1,8
15737888,Spain,2,125510.82,1,1,1,79084.1,0,10
15815443,Spain,10,131414.76,1,1,0,54947.51,0,4
15691170,Spain,10,99250.08,1,1,1,129629.41,0,5
15586183,France,5,0.0,2,1,0,59981.62,0,5
15567919,Germany,8,167735.69,2,0,1,104665.79,0,5
15605672,France,5,195926.39,1,1,1,85522.84,0,7
15790489,Spain,5,170600.78,1,0,1,5240.53,0,4
15569654,Germany,3,51293.47,1,0,0,35534.68,0,10
15766044,Germany,4,120688.61,1,1,0,24770.22,1,6
15755196,France,2,131394.56,1,0,0,194365.76,1,10
15794468,France,6,0.0,2,0,0,121138.77,0,6
15757015,Germany,5,106640.5,1,1,0,176945.96,0,9
15762984,Spain,7,0.0,2,0,0,122899.01,0,6
15656865,Germany,9,78778.49,1,0,1,8751.59,0,6
15700325,France,8,92760.55,1,1,0,35896.75,0,6
15669414,Germany,9,118356.89,2,1,0,168034.83,1,3
15631460,Spain,3,0.0,2,1,1,128449.33,0,7
15749093,France,4,158713.08,2,0,0,98586.14,0,9
15568032,Germany,1,127320.36,3,1,0,163170.32,0,8
15733777,France,8,0.0,1,0,0,65501.91,1,9
15695699,France,8,0.0,2,1,0,10334.05,0,7
15590637,France,7,0.0,2,0,1,61018.85,0,8
15625092,Germany,3,101465.31,1,1,0,43568.31,1,4
15797190,Germany,7,96202.32,1,0,0,161154.85,0,6
15649616,Spain,7,124447.73,1,1,1,141364.62,1,6
15688868,France,5,87098.91,1,0,0,106095.82,0,7
15699225,France,0,0.0,2,1,0,37460.05,0,8
15648933,Germany,3,111100.98,1,1,1,28144.07,1,10
15671322,Germany,7,115315.04,1,1,0,15216.53,0,8
15721116,Spain,0,108058.07,2,1,1,187826.11,0,5
15807546,France,2,0.0,2,1,1,46395.21,0,10
15783444,France,3,135139.33,1,0,1,113086.08,0,9
15798895,France,6,55328.4,1,1,0,83342.73,1,4
15636061,Germany,4,68345.86,2,1,1,142566.75,0,6
15586133,Germany,2,122314.5,1,0,0,68574.88,1,7
15719624,France,9,121858.98,1,1,0,130755.34,0,7
15586976,France,6,0.0,1,1,0,180702.12,1,5
15585865,France,2,170061.92,2,0,0,134901.34,1,7
15579183,France,1,0.0,2,1,1,53710.23,0,5
15655952,France,2,0.0,2,1,1,97057.28,0,5
15699830,France,7,0.0,2,1,1,122580.48,0,8
15660316,Germany,1,135549.9,1,0,0,149471.13,1,2
15671209,Germany,5,101713.84,3,1,0,134594.99,0,5
15641585,France,6,97339.99,1,0,1,88815.25,0,10
15649183,Spain,8,0.0,3,0,1,88658.73,0,5
15613734,France,6,84719.13,2,1,1,113048.79,0,6
15803840,France,9,0.0,2,0,0,150803.44,0,8
15800554,France,1,0.0,2,1,1,59568.24,0,10
15685314,France,2,0.0,2,1,1,38773.74,0,10
15691323,Germany,4,89025.88,2,1,0,188892.19,0,7
15783338,Spain,0,155619.36,1,1,1,166692.03,0,3
15709737,France,7,161064.64,2,0,1,84294.82,0,6
15616280,France,1,65733.41,1,1,0,61094.53,0,4
15667938,France,9,149136.31,2,1,1,16402.11,0,6
15602456,Germany,4,99219.47,2,1,1,122141.13,0,10
15681562,France,2,112773.73,2,1,1,139366.58,0,4
15618213,France,7,85757.93,1,1,1,95481.0,0,7
15642870,France,9,0.0,1,0,1,168650.4,0,7
15633181,France,6,71269.89,2,0,1,125912.77,0,9
15613326,France,1,138162.81,1,1,0,85412.54,0,5
15800251,Germany,10,72835.56,2,1,0,96792.15,0,5
15697270,Spain,4,153325.1,1,1,1,199953.33,0,6
15754494,France,4,152805.05,1,1,0,63239.65,0,5
15658158,Germany,10,110741.56,1,1,0,80778.5,0,7
15778489,Germany,9,142550.25,2,1,1,122506.78,0,9
15709222,Spain,3,0.0,1,0,1,123427.98,0,5
15791373,Germany,2,80931.75,1,0,0,12639.67,1,10
15815690,Spain,3,113348.5,1,1,1,77789.01,0,6
15730397,Spain,1,109681.61,1,1,1,193321.3,0,8
15707974,Spain,2,48387.0,1,1,0,184796.84,0,9
15690743,France,8,65190.29,1,1,1,64308.49,1,4
15744695,France,5,77652.4,1,1,1,25407.59,0,7
15737385,Spain,6,0.0,2,1,0,171928.04,0,9
15772421,Germany,1,128927.93,1,1,1,2850.01,0,6
15785167,Spain,4,0.0,2,0,0,155711.64,0,9
15656188,Spain,5,0.0,2,1,1,185201.58,0,5
15627881,France,8,0.0,2,1,1,47536.46,0,6
15811958,Germany,2,112755.34,2,0,0,158171.36,0,10
15636396,France,7,0.0,2,0,1,193022.44,0,6
15577657,France,8,0.0,2,1,1,170886.17,0,8
15768072,Spain,2,0.0,1,0,0,27557.18,1,7
15616929,Spain,5,112181.08,1,0,1,61513.87,0,8
15739357,Spain,2,145127.85,1,0,0,7554.68,0,8
15656426,France,3,0.0,2,0,0,82565.01,0,8
15717010,France,5,0.0,1,1,1,38914.51,0,8
15720123,Spain,3,0.0,2,1,0,166177.3,0,5
15751710,Spain,8,164870.81,2,1,1,9567.39,0,8
15804516,France,2,0.0,1,1,0,79915.28,0,5
15617518,Germany,7,89409.95,1,1,1,149399.7,0,7
15628523,France,3,0.0,2,1,1,198161.07,0,4
15677908,Spain,4,0.0,2,0,0,195692.3,0,5
15646372,France,1,135842.41,1,1,0,183840.51,1,6
15734578,France,1,113537.73,1,0,1,28367.21,0,8
15631217,France,6,156218.19,1,0,1,33607.72,0,7
15792818,Germany,6,148051.52,1,1,0,118623.94,0,4
15733387,Spain,6,109663.47,1,1,1,52110.45,0,7
15755642,France,5,0.0,2,1,1,102908.63,0,7
15746035,Spain,9,74237.2,2,0,1,195463.35,0,3
15637857,France,8,0.0,1,0,1,76456.17,0,6
15570932,France,7,137780.74,2,1,1,119100.05,1,7
15734058,Germany,9,170661.47,1,1,1,21646.2,0,4
15628274,Germany,8,149995.72,2,1,0,42143.55,0,5
15700864,France,0,0.0,2,1,0,116106.52,0,6
15615322,Spain,7,97473.87,2,1,1,159823.16,0,4
15594436,Spain,2,0.0,2,1,1,12483.56,0,5
15762729,Germany,1,111071.36,1,1,0,73275.96,1,8
15591428,France,9,0.0,2,0,0,172097.4,0,9
15747288,Spain,6,61671.19,1,0,1,150659.35,1,10
15669326,France,2,168396.34,1,1,1,14178.73,0,7
15745080,France,8,0.0,1,1,0,21760.96,0,6
15614168,Germany,4,146710.76,1,1,0,16528.4,1,9
15670374,Germany,1,120656.86,4,0,0,166164.3,1,9
15725429,Germany,8,96759.42,1,1,1,174777.98,0,6
15797113,Spain,4,0.0,2,1,0,140286.69,0,5
15790322,France,0,114668.89,1,1,0,84605.0,0,7
15758023,Germany,5,105245.21,1,0,0,99922.08,1,4
15731148,France,0,108477.49,1,1,1,109096.71,1,5
15771873,Germany,2,103769.22,2,1,0,194099.12,0,9
15651075,Germany,3,142296.13,1,0,1,177112.7,0,5
15600337,Spain,2,178820.91,1,0,0,29358.57,1,7
15603914,France,6,0.0,1,1,1,20339.79,1,6
15773934,France,6,88294.6,1,1,0,66979.06,0,7
15698285,France,4,101457.14,1,1,1,79101.67,0,7
15582492,France,2,112367.34,1,1,0,185630.76,0,4
15621457,France,6,96654.72,2,0,0,152740.16,0,10
15764604,France,7,164769.02,3,1,0,119814.25,1,5
15777923,France,6,0.0,2,0,1,151401.33,0,4
15590327,Germany,10,166031.45,1,1,0,98293.14,0,6
15813850,France,7,0.0,1,1,1,14781.12,0,8
15606177,France,2,0.0,2,1,0,87372.49,0,7
15785385,Spain,5,0.0,2,1,0,153917.41,0,5
15688876,Spain,9,0.0,2,1,1,18826.06,0,7
15685226,Germany,7,147199.07,1,1,1,84932.4,0,7
15578799,France,10,53772.73,1,1,1,192072.1,1,6
15677939,France,3,0.0,2,1,1,160095.48,0,5
15691703,France,8,105792.49,1,0,1,67830.2,1,4
15759456,Spain,7,140694.78,2,1,0,46266.63,0,6
15687153,Germany,8,98649.55,1,1,0,119174.88,1,10
15608968,Germany,6,86402.52,2,0,0,27330.59,0,8
15782659,France,0,0.0,1,1,0,109523.88,0,4
15581654,France,7,0.0,2,0,1,37731.95,0,9
15659962,France,3,0.0,2,1,1,70174.03,0,6
15628144,France,4,74812.84,1,0,1,27448.33,0,6
15709511,France,8,0.0,2,1,0,100618.17,0,6
15641285,Spain,3,163085.79,1,0,1,131048.36,0,6
15580805,France,10,0.0,2,1,0,51620.94,0,6
15589975,France,6,97259.25,1,0,1,104719.66,0,6
15750671,Spain,6,0.0,2,1,0,168462.26,0,4
15813946,Germany,1,104682.83,1,1,0,55266.96,1,6
15640260,Germany,8,131081.66,2,1,1,69428.79,0,5
15806837,France,4,0.0,1,1,0,132540.33,0,7
15577913,France,8,144581.96,1,1,1,87609.5,0,6
15737909,France,2,111095.58,2,1,0,100137.7,0,8
15812198,Germany,1,100900.5,1,0,0,33310.72,1,4
15682355,Germany,3,75075.31,2,1,0,92888.52,1,9
15681928,France,4,108155.49,1,1,0,105407.79,0,5
15688409,France,2,191864.51,1,1,0,108457.99,1,8
15698522,Germany,9,134599.33,2,1,0,183095.87,0,7
15808544,France,3,0.0,1,0,0,57817.84,1,8
15809286,Germany,8,138292.64,2,0,0,152422.91,1,6
15696231,France,7,105405.97,1,1,1,149853.89,0,6
15624391,Spain,5,100683.54,1,1,1,178361.04,0,5
15768451,Germany,5,149131.03,3,1,1,60036.99,1,8
15661330,France,6,0.0,1,1,1,116141.72,0,8
15670668,Germany,5,75395.53,2,0,1,54914.92,0,7
15647385,Spain,4,99340.83,1,0,0,4523.74,1,5
15623647,Spain,1,135515.76,1,1,0,86013.96,0,6
15740043,France,5,83161.65,1,1,1,116885.59,0,6
15654296,Spain,9,0.0,1,1,0,189641.11,0,8
15780144,Germany,2,123403.85,2,1,0,80120.19,0,4
15689288,France,5,0.0,2,1,0,182612.38,0,6
15580579,France,1,0.0,1,1,1,49594.19,1,3
15627203,Spain,10,0.0,1,1,1,175749.36,0,4
15666181,France,0,98064.97,1,1,0,52411.99,0,6
15746674,France,7,0.0,1,1,0,33373.26,1,8
15793049,Germany,8,115115.38,1,1,0,139558.6,1,7
15622585,France,7,153644.39,1,1,1,63197.88,0,4
15769902,France,6,0.0,2,1,1,98015.85,0,7
15813911,France,5,0.0,1,1,0,77705.75,0,9
15758136,France,3,141803.77,1,0,1,179421.84,0,9
15807909,France,9,0.0,2,1,0,113163.17,0,8
15757777,France,2,0.0,2,1,1,23129.46,0,6
15780572,Spain,4,0.0,2,1,0,120736.04,0,6
15699430,France,10,0.0,2,1,0,180439.75,0,6
15587311,Spain,6,0.0,2,0,1,72970.93,0,5
15812888,France,3,0.0,4,1,1,197490.39,1,3
15704769,France,5,113978.97,2,0,1,93146.11,0,5
15763460,France,10,183768.47,1,1,0,164119.35,0,7
15675328,France,6,0.0,2,1,0,82176.48,0,3
15738516,Spain,5,0.0,1,1,0,17696.22,0,7
15604804,France,7,127305.5,1,1,1,120037.36,0,4
15746695,France,6,48023.83,1,1,0,74870.99,0,2
15810454,France,4,147307.91,1,0,1,40861.55,0,7
15782311,France,9,0.0,2,1,1,52545.24,0,4
15641715,France,8,0.0,2,1,1,174196.68,0,5
15713845,France,7,148045.68,1,1,0,175479.92,1,7
15792646,Spain,1,91216.0,1,1,1,41800.18,0,6
15790935,France,5,0.0,2,0,1,52709.55,0,4
15692408,Spain,2,0.0,2,1,1,1950.93,0,3
15587676,France,9,0.0,1,1,1,108162.13,0,7
15677135,Germany,8,133802.29,2,1,1,90304.01,0,4
15723105,France,6,0.0,1,1,1,164394.65,0,8
15632793,France,9,103417.74,1,1,1,15336.4,0,6
15632446,France,4,0.0,2,0,0,180329.83,0,7
15644686,Spain,9,53299.96,2,1,1,42855.97,0,8
15684934,France,9,0.0,2,1,1,106117.3,0,8
15633612,France,4,172646.82,1,1,1,116471.43,0,7
15637788,France,3,110203.77,1,1,0,95583.45,0,8
15635531,Spain,8,0.0,2,1,0,185341.63,0,5
15813022,Spain,1,0.0,2,0,0,99503.19,0,4
15652789,Spain,10,0.0,2,1,1,52990.7,0,6
15732202,France,1,83503.11,2,1,1,73124.53,1,6
15696098,France,10,0.0,2,1,0,13892.57,0,4
15644796,Spain,8,0.0,2,0,1,126241.4,1,9
15581252,Spain,7,80922.75,1,1,0,7820.78,0,6
15662263,Germany,4,94762.16,2,1,1,42241.54,0,8
15744327,France,4,0.0,1,1,0,85455.62,1,5
15701333,France,7,96558.66,1,0,0,163427.18,0,6
15700263,France,2,0.0,1,1,0,130784.2,1,5
15807008,Germany,6,128100.28,1,0,0,69454.24,1,6
15684960,France,5,0.0,1,1,0,21006.1,1,5
15581840,France,8,0.0,2,1,0,138504.28,0,6
15589204,France,9,131765.72,1,1,0,118782.06,0,5
15656286,France,0,0.0,2,0,0,178122.71,0,9
15810942,Germany,2,137655.31,1,0,1,29909.84,0,3
15611669,Germany,7,126608.37,1,0,1,645.61,1,6
15616029,France,7,0.0,2,1,0,7921.57,0,7
15603378,France,3,141334.95,1,0,1,125870.5,0,9
15730796,France,7,98993.02,1,1,1,169156.64,0,6
15586970,Germany,8,103023.26,1,1,1,22485.64,0,7
15778884,France,2,154763.21,2,1,1,174800.31,0,9
15767781,France,10,82697.28,1,1,0,74846.67,0,6
15811177,France,3,167949.48,1,1,0,143162.34,0,6
15812356,Germany,6,89175.06,2,0,1,152883.95,0,8
15596013,Germany,1,143212.22,1,0,0,102628.56,1,7
15679663,France,0,0.0,2,1,0,136675.22,0,3
15609899,Spain,4,0.0,1,1,0,121763.68,0,5
15751227,France,1,95120.59,1,0,0,127875.1,0,9
15801256,Spain,7,0.0,2,0,1,10096.25,0,8
15750728,Spain,2,0.0,1,1,0,102889.34,0,5
15672467,France,7,92510.9,2,0,1,66193.61,0,8
15597951,France,4,114713.57,1,1,1,36315.03,0,3
15771702,France,5,166118.45,2,1,0,127827.18,0,5
15605447,France,2,78653.84,1,1,0,7698.6,0,8
15815626,France,2,68432.45,2,1,1,112503.24,1,6
15740264,France,9,0.0,2,1,0,88827.67,0,6
15589948,Spain,1,135936.1,2,1,1,110560.14,0,6
15656351,Spain,3,0.0,2,1,1,93844.82,0,2
15584776,Spain,9,112712.17,1,1,0,116097.26,0,10
15615931,France,4,0.0,2,0,1,171039.56,0,8
15715079,France,9,117221.15,1,1,0,168280.95,0,3
15684395,Spain,10,125191.69,1,1,1,128260.86,1,3
15640846,Germany,3,106458.31,4,1,0,128881.87,1,4
15779247,Spain,8,98567.1,1,1,0,187987.01,0,7
15767681,Spain,9,0.0,2,0,1,89013.67,0,3
15583849,France,3,0.0,2,0,0,124874.23,0,2
15803965,France,3,87485.67,1,1,1,3299.01,0,6
15671345,Spain,6,75302.85,2,0,0,57034.35,0,4
15792077,Germany,8,119859.52,2,1,0,125422.66,0,7
15607230,Germany,9,150186.22,2,1,1,65611.01,0,5
15721007,Germany,8,115130.34,1,0,0,129525.5,1,9
15625494,France,9,125321.84,2,1,1,130234.63,0,5
15615296,France,10,0.0,1,1,0,160810.85,1,2
15575581,Germany,3,131344.52,2,1,0,54776.64,0,6
15722578,Germany,6,97956.5,1,1,1,164966.27,0,7
15722758,France,7,0.0,2,0,0,146156.98,0,5
15595047,France,7,0.0,2,0,0,134878.34,0,8
15801414,France,2,0.0,2,0,0,144251.38,0,8
15730460,France,2,0.0,1,0,0,120906.83,0,8
15585215,France,4,0.0,2,0,0,50404.72,0,8
15797905,France,7,0.0,2,1,0,65069.03,0,7
15652700,France,6,0.0,2,1,1,86767.48,0,4
15620981,France,3,73309.38,1,0,0,21228.34,1,7
15707696,Spain,5,0.0,2,1,1,22356.97,0,3
15687648,France,1,0.0,2,0,0,92865.41,0,7
15800295,Germany,9,112746.54,2,0,0,141230.07,0,6
15635597,France,8,0.0,2,1,1,155294.17,0,6
15755018,Germany,10,109819.16,2,1,0,154491.39,0,5
15714939,Germany,4,148249.54,1,0,1,33738.27,0,3
15569526,France,10,98627.13,2,0,0,77977.69,0,5
15767598,Spain,8,0.0,2,0,0,197588.32,0,4
15657105,Spain,2,0.0,1,1,0,195192.4,0,8
15775826,France,1,78133.15,1,0,1,174225.88,0,7
15626156,France,3,0.0,2,1,1,86981.45,0,6
15572390,Spain,6,0.0,2,1,0,103921.43,0,10
15782360,Germany,2,131935.51,1,1,1,96399.67,1,8
15750243,Spain,4,0.0,2,0,1,81622.52,0,10
15761717,France,10,51962.91,2,1,0,45507.24,0,8
15710105,Germany,3,105099.45,1,1,1,184520.0,1,5
15613712,Spain,1,0.0,2,1,0,61995.57,0,6
15625047,France,5,0.0,1,1,1,187616.16,0,10
15715673,Spain,4,89743.05,1,1,0,156425.57,1,6
15657771,France,6,0.0,1,1,1,17802.42,0,4
15715510,France,2,95984.69,2,1,1,73686.75,0,9
15805463,Germany,2,105163.88,2,1,1,164170.46,0,7
15619537,France,5,142200.19,2,1,1,122221.71,0,5
15722965,France,3,89079.41,1,1,1,53179.21,1,8
15739131,Germany,4,65643.3,1,1,0,28760.99,0,8
15637690,Germany,7,98675.74,1,1,0,138906.85,1,6
15570004,France,3,0.0,2,1,0,121866.87,0,10
15651740,Spain,5,0.0,2,0,1,149195.44,0,4
15730433,Germany,1,128218.47,1,1,0,125953.83,1,5
15686957,Germany,2,158584.28,2,1,0,43640.16,0,5
15723064,Spain,1,165149.13,2,1,0,21858.28,0,6
15775750,France,9,134560.62,1,1,0,27596.39,0,7
15775703,France,2,71281.29,1,1,1,108747.12,1,7
15680449,Germany,2,138843.7,1,1,0,37688.31,1,2
15737998,France,8,0.0,1,0,0,126511.94,1,4
15806256,France,2,109349.29,1,1,0,88703.04,1,4
15568487,France,7,124616.23,1,1,1,69320.97,0,7
15764226,Germany,8,106425.75,1,1,1,20344.84,0,6
15635125,Spain,2,120787.18,2,1,1,52198.84,0,5
15598157,France,4,106328.08,1,1,0,88680.65,0,8
15713374,Germany,9,157094.78,1,1,1,99490.01,0,7
15633213,Spain,8,0.0,1,0,0,144366.83,1,6
15771139,Germany,8,147487.23,2,1,0,66680.77,0,5
15589488,Germany,5,111642.08,1,1,1,80553.87,0,7
15774744,Germany,7,97286.16,2,1,0,143433.33,0,7
15624744,Germany,9,115766.26,1,0,0,72155.85,1,6
15591107,Germany,3,110357.0,1,0,0,141977.54,1,8
15621550,Spain,1,140292.58,3,0,0,69531.22,1,4
15722533,France,3,0.0,2,0,1,167636.15,0,8
15642248,Spain,8,123935.35,1,1,1,65758.19,0,6
15617331,Germany,3,109698.41,1,1,1,88391.29,1,6
15701962,Spain,2,166930.76,2,1,0,122487.73,0,5
15718289,Germany,3,82291.1,1,1,0,112549.99,1,5
15707962,France,6,119501.88,2,1,0,46774.94,0,6
15659364,Spain,5,164902.43,1,0,0,141152.28,0,7
15701301,France,3,175159.9,2,0,0,67124.48,1,6
15605279,France,9,0.0,4,1,1,194700.81,1,9
15734524,France,3,0.0,1,1,0,170426.65,1,6
15589296,France,6,110054.45,1,1,1,86950.72,0,8
15693764,Spain,0,136298.65,1,1,0,144593.3,1,7
15813504,Germany,1,146566.01,1,0,1,161407.48,0,4
15662337,Germany,1,121498.11,2,0,1,106061.47,1,8
15793307,Spain,4,142880.28,3,0,0,185541.2,1,8
15581505,France,5,0.0,2,1,0,93148.93,0,6
15776051,France,6,0.0,2,1,1,51143.43,0,5
15724423,France,6,107193.82,2,0,0,38962.94,0,5
15721917,France,8,95139.41,1,1,1,86575.46,0,5
15574004,France,6,117307.44,2,1,1,24020.49,0,2
15756901,France,4,91547.84,2,0,1,28157.34,0,6
15676937,Spain,8,0.0,2,1,1,19367.98,1,6
15585367,Germany,4,120392.99,1,1,0,177719.88,1,5
15693203,Spain,5,0.0,2,1,1,9376.89,0,7
15574608,France,8,133889.35,1,1,1,143265.65,0,8
15809772,France,2,0.0,1,1,0,43229.2,0,7
15797065,Spain,0,0.0,2,0,1,126675.62,0,6
15623499,Germany,9,108437.89,1,0,0,127022.87,1,5
15573152,France,9,0.0,2,0,0,88852.47,0,6
15601417,France,3,148884.47,2,1,1,90967.37,0,7
15770576,Spain,7,128061.0,2,1,1,62375.1,0,5
15587177,France,6,124445.52,1,1,0,88481.32,0,6
15722409,Spain,8,107604.66,1,1,1,80149.27,0,7
15720511,Germany,3,151191.31,1,1,0,175295.89,1,4
15712551,Germany,7,116922.25,1,1,0,120415.61,1,6
15773421,France,4,0.0,2,1,0,121440.8,0,7
15706647,France,7,0.0,3,1,1,166698.18,0,8
15605333,Spain,6,0.0,1,1,0,10625.91,0,4
15594039,Spain,6,0.0,2,1,0,113868.4,0,5
15733973,France,8,0.0,1,1,0,19632.64,1,10
15812262,Germany,2,100431.84,1,1,0,35140.49,1,9
15745452,Germany,1,90218.11,1,1,0,174337.68,0,6
15675231,France,8,0.0,2,1,1,36193.07,0,4
15626212,France,9,0.0,1,1,1,166984.44,0,6
15768763,France,2,0.0,1,0,1,52525.15,1,5
15600781,Germany,4,185173.81,2,1,0,120834.48,0,7
15611331,France,1,0.0,1,1,1,115779.48,1,4
15687884,France,3,88363.03,1,0,1,117946.3,0,7
15739248,France,4,0.0,2,1,1,118429.02,0,8
15669293,France,5,113308.84,1,0,1,31517.16,0,4
15575002,France,4,140720.93,1,1,0,36221.18,0,7
15600739,Spain,0,0.0,2,1,0,119899.52,0,5
15614103,Germany,8,119839.69,1,0,1,51016.02,1,10
15632280,Spain,9,0.0,1,1,0,125692.07,1,4
15803749,Germany,4,87541.06,2,1,1,12577.21,1,4
15684294,France,2,0.0,2,0,1,147075.69,0,8
15636634,Germany,7,79656.81,1,1,0,93524.22,0,6
15713505,France,1,0.0,2,0,1,192660.55,0,5
15789484,Germany,6,169831.46,2,1,1,27758.36,0,8
15698872,Spain,2,0.0,2,0,0,191207.03,0,6
15721024,France,0,0.0,1,0,0,47472.68,0,6
15567980,Germany,5,100727.5,1,0,1,140857.76,1,4
15656627,France,5,0.0,2,1,1,77414.45,0,5
15747168,Germany,2,103108.8,1,0,1,166475.44,1,6
15727489,Spain,1,157320.51,1,1,0,62193.92,0,5
15649124,France,9,121535.18,1,0,0,40313.47,0,10
15600399,France,4,0.0,1,1,0,197727.14,1,5
15625141,Spain,7,0.0,2,0,0,6139.74,0,5
15650098,France,7,0.0,2,1,1,34453.17,0,6
15751412,France,3,114370.41,1,0,1,66810.48,0,7
15779522,France,0,0.0,2,1,0,109355.73,1,8
15702293,Spain,7,0.0,2,1,1,108739.15,0,5
15710111,France,6,0.0,2,0,0,38550.4,0,8
15756850,France,1,0.0,2,0,0,114996.43,0,3
15689526,Germany,9,127543.11,2,1,0,468.94,1,4
15783955,France,4,165686.11,2,1,0,15467.98,0,7
15790744,France,9,92899.27,2,1,0,97465.89,0,10
15699340,France,4,0.0,2,1,0,61240.87,0,7
15692291,Spain,6,99056.22,2,1,0,154347.95,1,5
15696120,Spain,2,0.0,2,1,0,115650.63,0,7
15703541,Germany,9,143930.92,1,0,1,46675.51,1,9
15598338,Germany,3,168560.46,2,0,0,90270.16,0,6
15591740,France,4,0.0,2,1,1,93820.49,1,5
15731412,Germany,6,95900.04,1,1,1,38196.24,0,7
